adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,"[14, 12]",283366,en,Miss Peregrine's Home for Peculiar Children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,52.908,/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg,2016-09-27,Miss Peregrine's Home for Peculiar Children,False,6.836,10004
False,/9nyToPG5mhfm4KiPGChu35jH9QZ.jpg,"[28, 878, 27]",315011,ja,シン・ゴジラ,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",53.619,/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,2016-07-29,Shin Godzilla,False,7.2,1328
False,/a7V3ZXCDAk3P7GjpgfN0IInjh0r.jpg,"[28, 27, 53]",316727,en,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",39.244,/gg7tlp45xqGWMra0sqQVPvybje2.jpg,2016-06-29,The Purge: Election Year,False,6.4,5263
False,/2WahZQM3ESZnucCpgINYyznltja.jpg,"[28, 12, 878]",188927,en,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",44.913,/cnQp8GmOWahIgQaH60Kwez3TNzw.jpg,2016-07-07,Star Trek Beyond,False,6.8,6655
False,/wAk0yKrhAmvsoMvlKs4QImhvK5X.jpg,"[28, 12, 14]",297761,en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",39.267,/sk3FZgh3sRrmr8vyhaitNobMcfh.jpg,2016-08-03,Suicide Squad,False,5.92,21223
False,/5WparwIlAtSZW0tcWbK2NHEZJC6.jpg,"[18, 36]",310307,en,The Founder,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",41.327,/8gLIksu5ggdfBL1UbeTeonHquxl.jpg,2016-11-24,The Founder,False,7.1,4971
False,/7mHeyU0a538bgguOeF57I8ZroSk.jpg,"[28, 53]",324668,en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,40.15,/ziU0b3hRM6raH1u4wym02EYMLZ6.jpg,2016-07-27,Jason Bourne,False,6.4,5758
False,/lyt9DYP0Suy1j8XnjJl0saVOs8K.jpg,"[12, 16, 10751, 35, 878]",278154,en,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",50.6,/dWyaaP1dmW5peBvgiVaugdRuyYD.jpg,2016-06-23,Ice Age: Collision Course,False,6.1,4569
False,/wePpxpU1eNZnHCChP5xGNJrGKY3.jpg,"[10751, 18]",339984,en,Miracles from Heaven,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",36.828,/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg,2016-03-17,Miracles from Heaven,False,7.441,1194
False,/phWZP5FESItyhQcqk6sWz35nUtP.jpg,"[18, 36]",363676,en,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",39.5,/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg,2016-09-07,Sully,False,7.2,7244
False,/72TTH0QCKGiObXE7DyBOQTMkdGl.jpg,"[28, 35, 80, 9648]",302699,en,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",40.918,/7Ou0TRJLi72AwLEUlo7Kym4XuNB.jpg,2016-06-16,Central Intelligence,False,6.414,5962
False,/hsb8nNBt3emvWqBs7Xv5IKlz6Im.jpg,"[12, 16, 35, 14]",223702,en,Sausage Party,Hot dog Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,39.649,/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg,2016-07-11,Sausage Party,False,5.746,7320
False,/20rdYjWhr1UrOm76zNS4Wx7DU0M.jpg,"[27, 53]",300669,en,Don't Breathe,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,37.87,/dSxHyPZ2nipSfvdft4IhQKjk5eZ.jpg,2016-06-08,Don't Breathe,False,7.0,7476
False,/oNoprEND25zXR6Fns8cIZUkuoMc.jpg,"[35, 80, 18]",308266,en,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",35.551,/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,2016-08-18,War Dogs,False,6.922,4975
False,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,"[28, 12, 14]",68735,en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",40.591,/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,2016-05-25,Warcraft,False,6.382,6826
False,/wijltj1toRcicHlCn8Cpsp4yPXe.jpg,"[12, 16, 35, 10751]",127380,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,45.833,/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,2016-06-16,Finding Dory,False,7.039,12088
False,/oFQilRMEq6yQbtMPxIYWpXeQ5ZN.jpg,"[80, 53, 28, 9648]",291805,en,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",35.92,/A81kDB6a1K86YLlcOtZB27jriJh.jpg,2016-06-02,Now You See Me 2,False,6.8,10780
False,/oLO9d2gWqviz9MgPUn7s3PYfcky.jpg,"[18, 28]",391757,en,Never Back Down: No Surrender,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",34.414,/pHVswTDHAvq9Npi0XCZ0qVMSiM2.jpg,2016-06-07,Never Back Down: No Surrender,False,7.0,471
False,/jC6xdsrOpgLiODlEeII2bSnOFxI.jpg,[28],333669,en,Bastille Day,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",34.405,/lTby7l0zX7xG8Pt0eNrWBrNzdqX.jpg,2016-04-22,Bastille Day,False,6.317,1375
False,/a3k0IWjlG0Q2l9hiQUdROhzJEAg.jpg,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",37.268,/euVaCiCWz3AALcQXHT6aUqdGUo6.jpg,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,False,6.028,3533
False,/dhaHfxS7AVNG53xdHOfJO5hRQbW.jpg,[10749],412092,ko,엄마친구 2,"An art student named Gwang-ho gets dumped by his girlfriend because she was only his source of comfort, and that he's a Mama's boy and a premature ejaculator. He tries to avoid seeing her by going to a different academy and that's when his mother introduces him to her friend Soo-yeon, a sophisticated and intelligent looking woman. Gwang-ho falls for her.  Gwang-ho's mother suddenly leaves for Australia because his father is sick and Gwang-ho gets to stay in Soo-yeon's house for a few days. Looking at her, he thinks of all the things he would like to do with her and Soo-yeon's niece Ha-kyeong stimulates him to do something about his feelings.",40.276,/mLlke4cd9R65FYqtMVUZ3h3Z2z9.jpg,2016-09-01,Mom's Friend 2,False,5.6,12
False,/fRT76SSQzAuZljogpsWyKphUxYX.jpg,"[18, 28]",296524,en,Deepwater Horizon,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",30.037,/jgBIYCZACe3iaS9TL2XzVGkO5p5.jpg,2016-09-28,Deepwater Horizon,False,6.9,4563
False,/yUjc0QIKJe0kyzjQ7Ky6dKRasv1.jpg,[35],291870,en,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",32.681,/mCfFWAqm7uPsVkKnJZetWrGKMGx.jpg,2016-01-20,Dirty Grandpa,False,5.929,4393
False,/5uLqjVQlKNR4MbOeuheaRihPxAx.jpg,"[53, 878, 18, 27]",333371,en,10 Cloverfield Lane,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",36.415,/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg,2016-03-10,10 Cloverfield Lane,False,6.991,7988
False,/gYQ30Jer6qMZSKxeDmcibueeq0T.jpg,"[28, 53]",267860,en,London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",38.657,/iEbLkYzyiUdOKNK4WNBFyGH7r2Y.jpg,2016-03-02,London Has Fallen,False,6.2,4742
False,/btujnuxVOImdrHkWJ57364du8WY.jpg,"[12, 10751, 14]",267935,en,The BFG,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",46.4,/vssXmCrfCiARkQ0512oG0wjh2h9.jpg,2016-06-01,The BFG,False,6.3,3382
False,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,"[12, 10751, 14]",241259,en,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,38.124,/kbGamUkYfgKIYIrU8kW5oc0NatZ.jpg,2016-05-25,Alice Through the Looking Glass,False,6.559,6449
False,/Zp8mpyaryqyivgRShaBJdUuLBN.jpg,[],457697,en,XXXXXXX,"A tarot card reading as a starting point.  A disruptive relationship as a point.  Translation of the cards' symbols to a joint. Of the domestic exploration for finding my voice.",40.578,/vHwkMU0gKTDlg5A5kdgvcwKLtP3.jpg,2016-09-01,XXXXXXX,False,6.9,8
False,/pgJUufiR3lNlgZmxsTqRk929ucH.jpg,"[28, 12, 878]",47933,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",31.015,/jLggih1FMCbkW6TUfd62jgQ5X2t.jpg,2016-06-22,Independence Day: Resurgence,False,5.331,6079
False,/pVoPfIJCVusuELtfpZzadXsKxhs.jpg,"[10751, 16, 14, 12, 35, 10402]",136799,en,Trolls,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",44.257,/9VlK2j0THZWzhQPq0W3Oc0IIdBB.jpg,2016-10-13,Trolls,False,6.637,3603
False,/btCaMm9aVW1PG485Ef8RMBBALzI.jpg,"[14, 28, 12]",258489,en,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",36.74,/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,2016-06-29,The Legend of Tarzan,False,5.907,6242
False,/qSP072apfe2EEcd5Qg9vGYy2OLw.jpg,"[12, 878, 28, 9648]",262504,en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,32.224,/aSsOFs0O84HKmYtgGGbmzjLOBrJ.jpg,2016-03-09,Allegiant,False,6.1,6639
False,/gHz4ZQytRs8YGrqFMwB3Vrr8pig.jpg,"[18, 10749, 878]",274870,en,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",34.454,/oZpdONg32luHu0g8HcysuPgSlIK.jpg,2016-12-21,Passengers,False,6.952,13346
False,/3z8cveYwdIz2IZRhm6cHu8f2HRT.jpg,[35],375794,es,No Manches Frida,"After his release from prison, bank robber Zequi sets off to recover the stolen money that was buried by his dizzy accomplice. He's horrified to learn that a high school gymnasium is now standing over the site where the loot is stashed. Needing to infiltrate the building, Zequi lands a job as a substitute teacher for a group of wild and unruly students. As the ex-con tries to lay down the law, he starts to realize that life in jail may have been easier than trying to deal with rebellious teens.",46.179,/6HfyXfIEywLa2HvcswKi44dDKxL.jpg,2016-09-02,No Manches Frida,False,7.674,889
False,/23irkwXmMjHQ2qaJSzyrYdWQfNK.jpg,[10749],423502,ko,내 친구의 엄마,"After her mother dies, Young-jae visits her older sister's house, who took care of herself like her, and reunites with her sister, Soon-ae. She is incredibly greedy and charming. With the provocation of Soon-ae, the two develop into a secret relationship. One day when she was having a hot night with her mature lead, her daughter got stuck between the two ...  A young and sexy daughter, a seasoned and mature mother, and a man wandering between mother and daughter.  An unprecedented triangular romance between the three begins.",44.975,/19ly5EebC8LlejpbWWSBEMqtJz1.jpg,2016-10-12,My Friend's Mom,False,3.5,10
False,/y1l5USSvZtPryV8E62KEnFvytQP.jpg,[18],418827,ko,젊은 형부,"A sexy brother-in-law approached her? And he’s a younger man?  Mi-yeon, who was adopted into her family when she was little, is living with her older sister, Si-yeon and Si-yeon’s husband. Mi-yeon’s desire towards her brother-in-law grows more and more every night when she gets to watch the affectionate interaction between her older sister and the brother-in-law. One day, Mi-yeon seduces her brother-in-law and the two end up crossing the line when they should not have. As the situation goes on, Mi-yeon finds out her older sister is also having affairs outside the marriage. Mi-yeon tries to clear up the relationship with her brother-in-law out of guilty feeling. However, she hears something shocking from the brother-in-law.",37.008,/cj2DPcWKDfd57cqVeFA40rZgbE6.jpg,2016-10-11,Sister's Younger Husband,False,5.6,9
